file,category,status,note
tools/TaskGetTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TaskGetTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TaskListTool/TaskListTool.ts,tool,needs-port,Tool TaskListTool
tools/TaskListTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TaskListTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TaskOutputTool/TaskOutputTool.tsx,tool,covered-by-rust-equivalent,Tool TaskOutputTool
tools/TaskOutputTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TaskStopTool/TaskStopTool.ts,tool,needs-port,Tool TaskStopTool
tools/TaskStopTool/UI.tsx,tool,needs-port,Tool UI
tools/TaskStopTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TaskUpdateTool/TaskUpdateTool.ts,tool,covered-by-rust-equivalent,Tool TaskUpdateTool
tools/TaskUpdateTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TaskUpdateTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TeamCreateTool/TeamCreateTool.ts,tool,covered-by-rust-equivalent,Tool TeamCreateTool
tools/TeamCreateTool/UI.tsx,tool,needs-port,Tool UI
tools/TeamCreateTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TeamCreateTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TeamDeleteTool/TeamDeleteTool.ts,tool,covered-by-rust-equivalent,Tool TeamDeleteTool
tools/TeamDeleteTool/UI.tsx,tool,needs-port,Tool UI
tools/TeamDeleteTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TeamDeleteTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TodoWriteTool/TodoWriteTool.ts,tool,covered-by-rust-equivalent,Tool TodoWriteTool
tools/TodoWriteTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TodoWriteTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/ToolSearchTool/ToolSearchTool.ts,tool,covered-by-rust-equivalent,Tool ToolSearchTool
tools/ToolSearchTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/ToolSearchTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/WebFetchTool/UI.tsx,tool,needs-port,Tool UI
tools/WebFetchTool/WebFetchTool.ts,tool,covered-by-rust-equivalent,Tool WebFetchTool
tools/WebFetchTool/preapproved.ts,tool,covered-by-rust-equivalent,Tool preapproved
tools/WebFetchTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/WebFetchTool/utils.ts,tool,needs-port,Tool utils
tools/WebSearchTool/UI.tsx,tool,needs-port,Tool UI
tools/WebSearchTool/WebSearchTool.ts,tool,covered-by-rust-equivalent,Tool WebSearchTool
tools/WebSearchTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/shared/gitOperationTracking.ts,tool,covered-by-rust-equivalent,Tool gitOperationTracking
tools/shared/spawnMultiAgent.ts,tool,covered-by-rust-equivalent,Tool spawnMultiAgent
tools/testing/TestingPermissionTool.tsx,tool,covered-by-rust-equivalent,Tool TestingPermissionTool
tools/utils.ts,tool,needs-port,Tool utils
tools.ts,misc,covered-by-rust-equivalent,top-level tools.ts
types/command.ts,types,covered-by-rust-equivalent,types/command
types/generated/events_mono/claude_code/v1/claude_code_internal_event.ts,types,covered-by-rust-equivalent,types/claude_code_internal_event
types/generated/events_mono/common/v1/auth.ts,types,covered-by-rust-equivalent,types/auth
types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts,types,covered-by-rust-equivalent,types/growthbook_experiment_event
types/generated/google/protobuf/timestamp.ts,types,covered-by-rust-equivalent,types/timestamp
types/hooks.ts,types,covered-by-rust-equivalent,types/hooks
types/ids.ts,types,needs-port,types/ids
types/logs.ts,types,covered-by-rust-equivalent,types/logs
types/permissions.ts,types,covered-by-rust-equivalent,types/permissions
types/plugin.ts,types,covered-by-rust-equivalent,types/plugin
types/textInputTypes.ts,types,covered-by-rust-equivalent,types/textInputTypes
upstreamproxy/relay.ts,misc,needs-port,top-level upstreamproxy/relay.ts
upstreamproxy/upstreamproxy.ts,misc,needs-port,top-level upstreamproxy/upstreamproxy.ts
utils/CircularBuffer.ts,utils,covered-by-rust-equivalent,utils/CircularBuffer
utils/Cursor.ts,utils,covered-by-rust-equivalent,utils/Cursor
utils/QueryGuard.ts,utils,covered-by-rust-equivalent,utils/QueryGuard
utils/Shell.ts,utils,covered-by-rust-equivalent,utils/Shell
utils/ShellCommand.ts,utils,covered-by-rust-equivalent,utils/ShellCommand
utils/abortController.ts,utils,covered-by-rust-equivalent,utils/abortController
utils/activityManager.ts,utils,covered-by-rust-equivalent,utils/activityManager
utils/advisor.ts,utils,needs-port,utils/advisor
utils/agentContext.ts,utils,covered-by-rust-equivalent,utils/agentContext
utils/agentId.ts,utils,covered-by-rust-equivalent,utils/agentId
utils/agentSwarmsEnabled.ts,utils,covered-by-rust-equivalent,utils/agentSwarmsEnabled
utils/agenticSessionSearch.ts,utils,covered-by-rust-equivalent,utils/agenticSessionSearch
utils/analyzeContext.ts,utils,covered-by-rust-equivalent,utils/analyzeContext
utils/ansiToPng.ts,utils,covered-by-rust-equivalent,utils/ansiToPng
utils/ansiToSvg.ts,utils,covered-by-rust-equivalent,utils/ansiToSvg
utils/api.ts,utils,needs-port,utils/api
utils/apiPreconnect.ts,utils,covered-by-rust-equivalent,utils/apiPreconnect
utils/appleTerminalBackup.ts,utils,covered-by-rust-equivalent,utils/appleTerminalBackup
utils/argumentSubstitution.ts,utils,covered-by-rust-equivalent,utils/argumentSubstitution
utils/array.ts,utils,covered-by-rust-equivalent,utils/array
utils/asciicast.ts,utils,needs-port,utils/asciicast
utils/attachments.ts,utils,covered-by-rust-equivalent,utils/attachments
utils/attribution.ts,utils,needs-port,utils/attribution
utils/auth.ts,utils,covered-by-rust-equivalent,utils/auth
utils/authFileDescriptor.ts,utils,covered-by-rust-equivalent,utils/authFileDescriptor
utils/authPortable.ts,utils,covered-by-rust-equivalent,utils/authPortable
utils/autoModeDenials.ts,utils,covered-by-rust-equivalent,utils/autoModeDenials
utils/autoRunIssue.tsx,utils,covered-by-rust-equivalent,utils/autoRunIssue
utils/autoUpdater.ts,utils,covered-by-rust-equivalent,utils/autoUpdater
utils/aws.ts,utils,needs-port,utils/aws
utils/awsAuthStatusManager.ts,utils,covered-by-rust-equivalent,utils/awsAuthStatusManager
utils/background/remote/preconditions.ts,utils,needs-port,utils/preconditions
utils/background/remote/remoteSession.ts,utils,covered-by-rust-equivalent,utils/remoteSession
utils/backgroundHousekeeping.ts,utils,covered-by-rust-equivalent,utils/backgroundHousekeeping
utils/bash/ParsedCommand.ts,utils,covered-by-rust-equivalent,utils/ParsedCommand
utils/bash/ShellSnapshot.ts,utils,covered-by-rust-equivalent,utils/ShellSnapshot
utils/bash/ast.ts,utils,needs-port,utils/ast
utils/bash/bashParser.ts,utils,covered-by-rust-equivalent,utils/bashParser
utils/bash/bashPipeCommand.ts,utils,covered-by-rust-equivalent,utils/bashPipeCommand
utils/bash/commands.ts,utils,covered-by-rust-equivalent,utils/commands
utils/bash/heredoc.ts,utils,covered-by-rust-equivalent,utils/heredoc
utils/bash/parser.ts,utils,covered-by-rust-equivalent,utils/parser
utils/bash/prefix.ts,utils,covered-by-rust-equivalent,utils/prefix
utils/bash/registry.ts,utils,covered-by-rust-equivalent,utils/registry
utils/bash/shellCompletion.ts,utils,covered-by-rust-equivalent,utils/shellCompletion
utils/bash/shellPrefix.ts,utils,covered-by-rust-equivalent,utils/shellPrefix
utils/bash/shellQuote.ts,utils,covered-by-rust-equivalent,utils/shellQuote
utils/bash/shellQuoting.ts,utils,covered-by-rust-equivalent,utils/shellQuoting
utils/bash/specs/alias.ts,utils,covered-by-rust-equivalent,utils/alias
utils/bash/specs/index.ts,utils,covered-by-rust-equivalent,utils/index
utils/bash/specs/nohup.ts,utils,needs-port,utils/nohup
utils/bash/specs/pyright.ts,utils,covered-by-rust-equivalent,utils/pyright
utils/bash/specs/sleep.ts,utils,covered-by-rust-equivalent,utils/sleep
utils/bash/specs/srun.ts,utils,needs-port,utils/srun
utils/bash/specs/time.ts,utils,covered-by-rust-equivalent,utils/time
utils/bash/specs/timeout.ts,utils,covered-by-rust-equivalent,utils/timeout
utils/bash/treeSitterAnalysis.ts,utils,covered-by-rust-equivalent,utils/treeSitterAnalysis
utils/betas.ts,utils,covered-by-rust-equivalent,utils/betas
utils/billing.ts,utils,covered-by-rust-equivalent,utils/billing
utils/binaryCheck.ts,utils,covered-by-rust-equivalent,utils/binaryCheck
utils/browser.ts,utils,covered-by-rust-equivalent,utils/browser
utils/bufferedWriter.ts,utils,covered-by-rust-equivalent,utils/bufferedWriter
utils/bundledMode.ts,utils,covered-by-rust-equivalent,utils/bundledMode
utils/caCerts.ts,utils,covered-by-rust-equivalent,utils/caCerts
utils/caCertsConfig.ts,utils,covered-by-rust-equivalent,utils/caCertsConfig
utils/cachePaths.ts,utils,covered-by-rust-equivalent,utils/cachePaths
utils/classifierApprovals.ts,utils,covered-by-rust-equivalent,utils/classifierApprovals
utils/classifierApprovalsHook.ts,utils,covered-by-rust-equivalent,utils/classifierApprovalsHook
utils/claudeCodeHints.ts,utils,covered-by-rust-equivalent,utils/claudeCodeHints
utils/claudeDesktop.ts,utils,covered-by-rust-equivalent,utils/claudeDesktop
utils/claudeInChrome/chromeNativeHost.ts,utils,covered-by-rust-equivalent,utils/chromeNativeHost
utils/claudeInChrome/common.ts,utils,needs-port,utils/common
utils/claudeInChrome/mcpServer.ts,utils,covered-by-rust-equivalent,utils/mcpServer
utils/claudeInChrome/prompt.ts,utils,covered-by-rust-equivalent,utils/prompt
utils/claudeInChrome/setup.ts,utils,covered-by-rust-equivalent,utils/setup
utils/claudeInChrome/setupPortable.ts,utils,covered-by-rust-equivalent,utils/setupPortable
utils/claudeInChrome/toolRendering.tsx,utils,covered-by-rust-equivalent,utils/toolRendering
utils/claudemd.ts,utils,needs-port,utils/claudemd
utils/cleanup.ts,utils,covered-by-rust-equivalent,utils/cleanup
utils/cleanupRegistry.ts,utils,covered-by-rust-equivalent,utils/cleanupRegistry
utils/cliArgs.ts,utils,needs-port,utils/cliArgs
utils/cliHighlight.ts,utils,covered-by-rust-equivalent,utils/cliHighlight
utils/codeIndexing.ts,utils,covered-by-rust-equivalent,utils/codeIndexing
utils/collapseBackgroundBashNotifications.ts,utils,covered-by-rust-equivalent,utils/collapseBackgroundBashNotifications
utils/collapseHookSummaries.ts,utils,covered-by-rust-equivalent,utils/collapseHookSummaries
utils/collapseReadSearch.ts,utils,covered-by-rust-equivalent,utils/collapseReadSearch
utils/collapseTeammateShutdowns.ts,utils,covered-by-rust-equivalent,utils/collapseTeammateShutdowns
utils/combinedAbortSignal.ts,utils,covered-by-rust-equivalent,utils/combinedAbortSignal
utils/commandLifecycle.ts,utils,covered-by-rust-equivalent,utils/commandLifecycle
utils/commitAttribution.ts,utils,covered-by-rust-equivalent,utils/commitAttribution
utils/completionCache.ts,utils,covered-by-rust-equivalent,utils/completionCache
utils/computerUse/appNames.ts,utils,covered-by-rust-equivalent,utils/appNames
utils/computerUse/cleanup.ts,utils,covered-by-rust-equivalent,utils/cleanup
utils/computerUse/common.ts,utils,needs-port,utils/common
utils/computerUse/computerUseLock.ts,utils,needs-port,utils/computerUseLock
utils/computerUse/drainRunLoop.ts,utils,covered-by-rust-equivalent,utils/drainRunLoop
utils/computerUse/escHotkey.ts,utils,needs-port,utils/escHotkey
utils/computerUse/executor.ts,utils,covered-by-rust-equivalent,utils/executor
utils/computerUse/gates.ts,utils,covered-by-rust-equivalent,utils/gates
utils/computerUse/hostAdapter.ts,utils,covered-by-rust-equivalent,utils/hostAdapter
utils/computerUse/inputLoader.ts,utils,covered-by-rust-equivalent,utils/inputLoader
utils/computerUse/mcpServer.ts,utils,covered-by-rust-equivalent,utils/mcpServer
utils/computerUse/setup.ts,utils,covered-by-rust-equivalent,utils/setup
utils/computerUse/swiftLoader.ts,utils,needs-port,utils/swiftLoader
utils/computerUse/toolRendering.tsx,utils,covered-by-rust-equivalent,utils/toolRendering
utils/computerUse/wrapper.tsx,utils,covered-by-rust-equivalent,utils/wrapper
utils/concurrentSessions.ts,utils,covered-by-rust-equivalent,utils/concurrentSessions
utils/config.ts,utils,covered-by-rust-equivalent,utils/config
utils/configConstants.ts,utils,covered-by-rust-equivalent,utils/configConstants
utils/contentArray.ts,utils,covered-by-rust-equivalent,utils/contentArray
utils/context.ts,utils,covered-by-rust-equivalent,utils/context
utils/contextAnalysis.ts,utils,covered-by-rust-equivalent,utils/contextAnalysis
utils/contextSuggestions.ts,utils,covered-by-rust-equivalent,utils/contextSuggestions
utils/controlMessageCompat.ts,utils,covered-by-rust-equivalent,utils/controlMessageCompat
utils/conversationRecovery.ts,utils,covered-by-rust-equivalent,utils/conversationRecovery
utils/cron.ts,utils,covered-by-rust-equivalent,utils/cron
utils/cronJitterConfig.ts,utils,covered-by-rust-equivalent,utils/cronJitterConfig
utils/cronScheduler.ts,utils,covered-by-rust-equivalent,utils/cronScheduler
utils/cronTasks.ts,utils,covered-by-rust-equivalent,utils/cronTasks
utils/cronTasksLock.ts,utils,covered-by-rust-equivalent,utils/cronTasksLock
utils/crossProjectResume.ts,utils,covered-by-rust-equivalent,utils/crossProjectResume
utils/crypto.ts,utils,needs-port,utils/crypto
utils/cwd.ts,utils,needs-port,utils/cwd
utils/debug.ts,utils,covered-by-rust-equivalent,utils/debug
utils/debugFilter.ts,utils,covered-by-rust-equivalent,utils/debugFilter
utils/deepLink/banner.ts,utils,covered-by-rust-equivalent,utils/banner
utils/deepLink/parseDeepLink.ts,utils,covered-by-rust-equivalent,utils/parseDeepLink
utils/deepLink/protocolHandler.ts,utils,covered-by-rust-equivalent,utils/protocolHandler
utils/deepLink/registerProtocol.ts,utils,covered-by-rust-equivalent,utils/registerProtocol
utils/deepLink/terminalLauncher.ts,utils,covered-by-rust-equivalent,utils/terminalLauncher
utils/deepLink/terminalPreference.ts,utils,covered-by-rust-equivalent,utils/terminalPreference
utils/desktopDeepLink.ts,utils,covered-by-rust-equivalent,utils/desktopDeepLink
utils/detectRepository.ts,utils,covered-by-rust-equivalent,utils/detectRepository
utils/diagLogs.ts,utils,covered-by-rust-equivalent,utils/diagLogs
utils/diff.ts,utils,covered-by-rust-equivalent,utils/diff
utils/directMemberMessage.ts,utils,covered-by-rust-equivalent,utils/directMemberMessage
utils/displayTags.ts,utils,covered-by-rust-equivalent,utils/displayTags
utils/doctorContextWarnings.ts,utils,covered-by-rust-equivalent,utils/doctorContextWarnings
utils/doctorDiagnostic.ts,utils,covered-by-rust-equivalent,utils/doctorDiagnostic
utils/dxt/helpers.ts,utils,covered-by-rust-equivalent,utils/helpers
utils/dxt/zip.ts,utils,needs-port,utils/zip
utils/earlyInput.ts,utils,covered-by-rust-equivalent,utils/earlyInput
utils/editor.ts,utils,covered-by-rust-equivalent,utils/editor
utils/effort.ts,utils,covered-by-rust-equivalent,utils/effort
utils/embeddedTools.ts,utils,covered-by-rust-equivalent,utils/embeddedTools
utils/env.ts,utils,needs-port,utils/env
utils/envDynamic.ts,utils,covered-by-rust-equivalent,utils/envDynamic
utils/envUtils.ts,utils,needs-port,utils/envUtils
utils/envValidation.ts,utils,covered-by-rust-equivalent,utils/envValidation
utils/errorLogSink.ts,utils,covered-by-rust-equivalent,utils/errorLogSink
utils/errors.ts,utils,covered-by-rust-equivalent,utils/errors
utils/exampleCommands.ts,utils,covered-by-rust-equivalent,utils/exampleCommands
utils/execFileNoThrow.ts,utils,covered-by-rust-equivalent,utils/execFileNoThrow
utils/execFileNoThrowPortable.ts,utils,covered-by-rust-equivalent,utils/execFileNoThrowPortable
utils/execSyncWrapper.ts,utils,covered-by-rust-equivalent,utils/execSyncWrapper
utils/exportRenderer.tsx,utils,covered-by-rust-equivalent,utils/exportRenderer
utils/extraUsage.ts,utils,covered-by-rust-equivalent,utils/extraUsage
utils/fastMode.ts,utils,covered-by-rust-equivalent,utils/fastMode
utils/file.ts,utils,covered-by-rust-equivalent,utils/file
utils/fileHistory.ts,utils,covered-by-rust-equivalent,utils/fileHistory
utils/fileOperationAnalytics.ts,utils,covered-by-rust-equivalent,utils/fileOperationAnalytics
utils/filePersistence/filePersistence.ts,utils,covered-by-rust-equivalent,utils/filePersistence
utils/filePersistence/outputsScanner.ts,utils,covered-by-rust-equivalent,utils/outputsScanner
utils/fileRead.ts,utils,covered-by-rust-equivalent,utils/fileRead
utils/fileReadCache.ts,utils,covered-by-rust-equivalent,utils/fileReadCache
utils/fileStateCache.ts,utils,covered-by-rust-equivalent,utils/fileStateCache
utils/findExecutable.ts,utils,covered-by-rust-equivalent,utils/findExecutable
utils/fingerprint.ts,utils,needs-port,utils/fingerprint
utils/forkedAgent.ts,utils,covered-by-rust-equivalent,utils/forkedAgent
utils/format.ts,utils,covered-by-rust-equivalent,utils/format
utils/formatBriefTimestamp.ts,utils,covered-by-rust-equivalent,utils/formatBriefTimestamp
utils/fpsTracker.ts,utils,covered-by-rust-equivalent,utils/fpsTracker
utils/frontmatterParser.ts,utils,covered-by-rust-equivalent,utils/frontmatterParser
utils/fsOperations.ts,utils,covered-by-rust-equivalent,utils/fsOperations
utils/fullscreen.ts,utils,covered-by-rust-equivalent,utils/fullscreen
utils/generatedFiles.ts,utils,covered-by-rust-equivalent,utils/generatedFiles
utils/generators.ts,utils,needs-port,utils/generators
utils/genericProcessUtils.ts,utils,covered-by-rust-equivalent,utils/genericProcessUtils
utils/getWorktreePaths.ts,utils,covered-by-rust-equivalent,utils/getWorktreePaths
utils/getWorktreePathsPortable.ts,utils,covered-by-rust-equivalent,utils/getWorktreePathsPortable
utils/ghPrStatus.ts,utils,covered-by-rust-equivalent,utils/ghPrStatus
utils/git/gitConfigParser.ts,utils,covered-by-rust-equivalent,utils/gitConfigParser
utils/git/gitFilesystem.ts,utils,covered-by-rust-equivalent,utils/gitFilesystem
utils/git/gitignore.ts,utils,needs-port,utils/gitignore
utils/git.ts,utils,needs-port,utils/git
utils/gitDiff.ts,utils,needs-port,utils/gitDiff
utils/gitSettings.ts,utils,covered-by-rust-equivalent,utils/gitSettings
utils/github/ghAuthStatus.ts,utils,covered-by-rust-equivalent,utils/ghAuthStatus
utils/githubRepoPathMapping.ts,utils,covered-by-rust-equivalent,utils/githubRepoPathMapping
utils/glob.ts,utils,covered-by-rust-equivalent,utils/glob
utils/gracefulShutdown.ts,utils,covered-by-rust-equivalent,utils/gracefulShutdown
utils/groupToolUses.ts,utils,covered-by-rust-equivalent,utils/groupToolUses
utils/handlePromptSubmit.ts,utils,covered-by-rust-equivalent,utils/handlePromptSubmit
utils/hash.ts,utils,covered-by-rust-equivalent,utils/hash
utils/headlessProfiler.ts,utils,needs-port,utils/headlessProfiler
utils/heapDumpService.ts,utils,covered-by-rust-equivalent,utils/heapDumpService
utils/heatmap.ts,utils,needs-port,utils/heatmap
utils/highlightMatch.tsx,utils,covered-by-rust-equivalent,utils/highlightMatch
utils/hooks/AsyncHookRegistry.ts,utils,covered-by-rust-equivalent,utils/AsyncHookRegistry
utils/hooks/apiQueryHookHelper.ts,utils,covered-by-rust-equivalent,utils/apiQueryHookHelper
utils/hooks/execAgentHook.ts,utils,covered-by-rust-equivalent,utils/execAgentHook
utils/hooks/execHttpHook.ts,utils,covered-by-rust-equivalent,utils/execHttpHook
utils/hooks/execPromptHook.ts,utils,covered-by-rust-equivalent,utils/execPromptHook
utils/hooks/fileChangedWatcher.ts,utils,covered-by-rust-equivalent,utils/fileChangedWatcher
utils/hooks/hookEvents.ts,utils,covered-by-rust-equivalent,utils/hookEvents
utils/hooks/hookHelpers.ts,utils,covered-by-rust-equivalent,utils/hookHelpers
utils/hooks/hooksConfigManager.ts,utils,covered-by-rust-equivalent,utils/hooksConfigManager
utils/hooks/hooksConfigSnapshot.ts,utils,covered-by-rust-equivalent,utils/hooksConfigSnapshot
utils/hooks/hooksSettings.ts,utils,covered-by-rust-equivalent,utils/hooksSettings
utils/hooks/postSamplingHooks.ts,utils,covered-by-rust-equivalent,utils/postSamplingHooks
utils/hooks/registerFrontmatterHooks.ts,utils,covered-by-rust-equivalent,utils/registerFrontmatterHooks
utils/hooks/registerSkillHooks.ts,utils,covered-by-rust-equivalent,utils/registerSkillHooks
utils/hooks/sessionHooks.ts,utils,covered-by-rust-equivalent,utils/sessionHooks
utils/hooks/skillImprovement.ts,utils,covered-by-rust-equivalent,utils/skillImprovement
utils/hooks/ssrfGuard.ts,utils,covered-by-rust-equivalent,utils/ssrfGuard
utils/hooks.ts,utils,covered-by-rust-equivalent,utils/hooks
utils/horizontalScroll.ts,utils,covered-by-rust-equivalent,utils/horizontalScroll
utils/http.ts,utils,covered-by-rust-equivalent,utils/http
utils/hyperlink.ts,utils,covered-by-rust-equivalent,utils/hyperlink
utils/iTermBackup.ts,utils,needs-port,utils/iTermBackup
utils/ide.ts,utils,needs-port,utils/ide
utils/idePathConversion.ts,utils,covered-by-rust-equivalent,utils/idePathConversion
utils/idleTimeout.ts,utils,covered-by-rust-equivalent,utils/idleTimeout
utils/imagePaste.ts,utils,covered-by-rust-equivalent,utils/imagePaste
utils/imageResizer.ts,utils,covered-by-rust-equivalent,utils/imageResizer
utils/imageStore.ts,utils,covered-by-rust-equivalent,utils/imageStore
utils/imageValidation.ts,utils,covered-by-rust-equivalent,utils/imageValidation
utils/immediateCommand.ts,utils,covered-by-rust-equivalent,utils/immediateCommand
utils/inProcessTeammateHelpers.ts,utils,covered-by-rust-equivalent,utils/inProcessTeammateHelpers
utils/ink.ts,utils,needs-port,utils/ink
utils/intl.ts,utils,covered-by-rust-equivalent,utils/intl
utils/jetbrains.ts,utils,covered-by-rust-equivalent,utils/jetbrains
utils/json.ts,utils,covered-by-rust-equivalent,utils/json
utils/jsonRead.ts,utils,covered-by-rust-equivalent,utils/jsonRead
utils/keyboardShortcuts.ts,utils,covered-by-rust-equivalent,utils/keyboardShortcuts
utils/lazySchema.ts,utils,covered-by-rust-equivalent,utils/lazySchema
utils/listSessionsImpl.ts,utils,covered-by-rust-equivalent,utils/listSessionsImpl
utils/localInstaller.ts,utils,covered-by-rust-equivalent,utils/localInstaller
utils/lockfile.ts,utils,needs-port,utils/lockfile
utils/log.ts,utils,needs-port,utils/log
utils/logoV2Utils.ts,utils,covered-by-rust-equivalent,utils/logoV2Utils
utils/mailbox.ts,utils,needs-port,utils/mailbox
utils/managedEnv.ts,utils,covered-by-rust-equivalent,utils/managedEnv
utils/managedEnvConstants.ts,utils,covered-by-rust-equivalent,utils/managedEnvConstants
utils/markdown.ts,utils,covered-by-rust-equivalent,utils/markdown
utils/markdownConfigLoader.ts,utils,covered-by-rust-equivalent,utils/markdownConfigLoader
utils/mcp/dateTimeParser.ts,utils,covered-by-rust-equivalent,utils/dateTimeParser
utils/mcp/elicitationValidation.ts,utils,covered-by-rust-equivalent,utils/elicitationValidation
utils/mcpInstructionsDelta.ts,utils,covered-by-rust-equivalent,utils/mcpInstructionsDelta
utils/mcpOutputStorage.ts,utils,covered-by-rust-equivalent,utils/mcpOutputStorage
utils/mcpValidation.ts,utils,covered-by-rust-equivalent,utils/mcpValidation
utils/mcpWebSocketTransport.ts,utils,covered-by-rust-equivalent,utils/mcpWebSocketTransport
utils/memoize.ts,utils,needs-port,utils/memoize
utils/memory/types.ts,utils,covered-by-rust-equivalent,utils/types
utils/memory/versions.ts,utils,covered-by-rust-equivalent,utils/versions
utils/memoryFileDetection.ts,utils,covered-by-rust-equivalent,utils/memoryFileDetection
utils/messagePredicates.ts,utils,covered-by-rust-equivalent,utils/messagePredicates
utils/messageQueueManager.ts,utils,covered-by-rust-equivalent,utils/messageQueueManager
utils/messages/mappers.ts,utils,needs-port,utils/mappers
utils/messages/systemInit.ts,utils,covered-by-rust-equivalent,utils/systemInit
utils/messages.ts,utils,covered-by-rust-equivalent,utils/messages
utils/model/agent.ts,utils,covered-by-rust-equivalent,utils/agent
utils/model/aliases.ts,utils,covered-by-rust-equivalent,utils/aliases
utils/model/antModels.ts,utils,covered-by-rust-equivalent,utils/antModels
utils/model/bedrock.ts,utils,covered-by-rust-equivalent,utils/bedrock
utils/model/check1mAccess.ts,utils,covered-by-rust-equivalent,utils/check1mAccess
utils/model/configs.ts,utils,covered-by-rust-equivalent,utils/configs
utils/model/contextWindowUpgradeCheck.ts,utils,covered-by-rust-equivalent,utils/contextWindowUpgradeCheck
utils/model/deprecation.ts,utils,covered-by-rust-equivalent,utils/deprecation
utils/model/model.ts,utils,covered-by-rust-equivalent,utils/model
utils/model/modelAllowlist.ts,utils,covered-by-rust-equivalent,utils/modelAllowlist
utils/model/modelCapabilities.ts,utils,covered-by-rust-equivalent,utils/modelCapabilities
utils/model/modelOptions.ts,utils,covered-by-rust-equivalent,utils/modelOptions
utils/model/modelStrings.ts,utils,covered-by-rust-equivalent,utils/modelStrings
utils/model/modelSupportOverrides.ts,utils,covered-by-rust-equivalent,utils/modelSupportOverrides
utils/model/providers.ts,utils,covered-by-rust-equivalent,utils/providers
utils/model/validateModel.ts,utils,covered-by-rust-equivalent,utils/validateModel
utils/modelCost.ts,utils,covered-by-rust-equivalent,utils/modelCost
utils/modifiers.ts,utils,covered-by-rust-equivalent,utils/modifiers
utils/mtls.ts,utils,needs-port,utils/mtls
utils/nativeInstaller/download.ts,utils,covered-by-rust-equivalent,utils/download
utils/nativeInstaller/index.ts,utils,covered-by-rust-equivalent,utils/index
utils/nativeInstaller/installer.ts,utils,needs-port,utils/installer
utils/nativeInstaller/packageManagers.ts,utils,covered-by-rust-equivalent,utils/packageManagers
utils/nativeInstaller/pidLock.ts,utils,needs-port,utils/pidLock
utils/notebook.ts,utils,covered-by-rust-equivalent,utils/notebook
utils/objectGroupBy.ts,utils,covered-by-rust-equivalent,utils/objectGroupBy
utils/pasteStore.ts,utils,covered-by-rust-equivalent,utils/pasteStore
utils/path.ts,utils,covered-by-rust-equivalent,utils/path
utils/pdf.ts,utils,needs-port,utils/pdf
utils/pdfUtils.ts,utils,needs-port,utils/pdfUtils
utils/peerAddress.ts,utils,covered-by-rust-equivalent,utils/peerAddress
utils/permissions/PermissionMode.ts,utils,covered-by-rust-equivalent,utils/PermissionMode
utils/permissions/PermissionPromptToolResultSchema.ts,utils,covered-by-rust-equivalent,utils/PermissionPromptToolResultSchema
utils/permissions/PermissionResult.ts,utils,covered-by-rust-equivalent,utils/PermissionResult
utils/permissions/PermissionRule.ts,utils,covered-by-rust-equivalent,utils/PermissionRule
utils/permissions/PermissionUpdate.ts,utils,covered-by-rust-equivalent,utils/PermissionUpdate
utils/permissions/PermissionUpdateSchema.ts,utils,covered-by-rust-equivalent,utils/PermissionUpdateSchema
utils/permissions/autoModeState.ts,utils,covered-by-rust-equivalent,utils/autoModeState
utils/permissions/bashClassifier.ts,utils,covered-by-rust-equivalent,utils/bashClassifier
utils/permissions/bypassPermissionsKillswitch.ts,utils,covered-by-rust-equivalent,utils/bypassPermissionsKillswitch
utils/permissions/classifierDecision.ts,utils,covered-by-rust-equivalent,utils/classifierDecision
utils/permissions/classifierShared.ts,utils,covered-by-rust-equivalent,utils/classifierShared
utils/permissions/dangerousPatterns.ts,utils,covered-by-rust-equivalent,utils/dangerousPatterns
utils/permissions/denialTracking.ts,utils,covered-by-rust-equivalent,utils/denialTracking
utils/permissions/filesystem.ts,utils,covered-by-rust-equivalent,utils/filesystem
utils/permissions/getNextPermissionMode.ts,utils,covered-by-rust-equivalent,utils/getNextPermissionMode
utils/permissions/pathValidation.ts,utils,covered-by-rust-equivalent,utils/pathValidation
